ID	XLAMB	YLAMB	ALT	BETA
776	182000	514000	-1	0.0325602
777	186000	514000	0	0.0232254
778	190000	514000	0	0.0254393
779	194000	514000	0	0.0225732
780	198000	514000	0	0.0492081
781	202000	514000	0	0.0868342
782	206000	514000	0	0
783	210000	514000	0	0.0456185
784	214000	514000	1	0.00174529
785	218000	514000	3	0
786	222000	514000	4	0.0194358
787	226000	514000	4	0.0361053
788	230000	514000	5	0.0843119
789	234000	514000	6	0.017677
790	238000	514000	7	0.00180851
791	242000	514000	8	0.0227662
792	246000	514000	9	0.00821699
793	102000	510000	0	0.0402647
794	106000	510000	2	0.0222017
795	110000	510000	0	0.0495637
796	114000	510000	-2	0.000837065
797	118000	510000	-1	0.00638077
798	122000	510000	-3	0
799	126000	510000	-2	1.83E-05
800	130000	510000	0	0.0358882
801	166000	510000	-3	0.0250309
802	170000	510000	-3	0.00546871
803	174000	510000	-3	0.0589711
804	178000	510000	-3	0.0202411
805	182000	510000	-1	0.0330681
806	186000	510000	0	0.0940901
807	190000	510000	0	0.187714
808	194000	510000	0	0.0272986
809	198000	510000	0	0
810	202000	510000	0	0.0853485
811	206000	510000	0	0.000897419
812	210000	510000	0	0.00463543
813	214000	510000	1	0.058352
814	218000	510000	2	0.0131551
815	222000	510000	4	0
816	226000	510000	5	0.000452936
817	230000	510000	5	0.000195808
818	234000	510000	7	0.00073944
819	238000	510000	8	0.198609
820	242000	510000	9	0.0270371
821	246000	510000	10	0
822	102000	506000	4	0.0601092
823	106000	506000	2	0.0697058
824	110000	506000	0	0.0549971
825	114000	506000	0	0.00873134
826	118000	506000	-2	0.0192561
827	122000	506000	-3	0.0189238
828	126000	506000	-2	0.00398989
829	130000	506000	-1	0.00127694
830	158000	506000	0	0.107249
831	162000	506000	0	0.0907144
832	166000	506000	-3	0.146119
833	170000	506000	-4	0.0121669
834	174000	506000	-4	0.0346381
835	178000	506000	-3	0.164075
836	182000	506000	-3	0
837	186000	506000	0	0.00658204
838	190000	506000	0	0.157736
839	194000	506000	0	0.0388624
840	198000	506000	0	0.0298143
841	202000	506000	0	0.123389
842	206000	506000	0	0.0838234
843	210000	506000	0	0.0671737
844	214000	506000	1	0
845	218000	506000	3	0.00468678
846	222000	506000	5	0.00112303
847	226000	506000	6	0.0788401
848	230000	506000	7	2.35E-05
849	234000	506000	9	0.00122488
850	238000	506000	7	0.0131328
851	242000	506000	11	0.0161987
852	246000	506000	26	0.00151591
853	102000	502000	9	0.166701
854	106000	502000	3	0.180643
855	110000	502000	0	0.0864869
856	114000	502000	0	0.22395
857	118000	502000	0	0.0211948
858	122000	502000	-2	0.0138736
859	126000	502000	0	0.213772
860	130000	502000	-2	0.110176
861	134000	502000	0	0.138113
862	158000	502000	-1	0.247853
863	162000	502000	-1	0.205263
864	166000	502000	-3	0.0253133
865	170000	502000	-4	0
866	174000	502000	-3	0.00849901
867	178000	502000	-3	0.0566161
868	182000	502000	-3	0
869	186000	502000	0	0.00881786
870	190000	502000	0	0.00367358
871	194000	502000	0	0.00566528
872	198000	502000	0	0.0335721
873	202000	502000	2	0.273888
874	206000	502000	1	0.233028
875	210000	502000	1	0
876	214000	502000	4	0.0649963
